StateCode,Division,YearMonth,TAVG,TMIN,TMAX,PCP,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24
41,0,196603,56.70,43.60,69.80,0.73,-0.45,-1.38,-1.36,-1.27,36.00,252.00,-1.22,-0.49,-0.24,-0.15,-0.60,-0.34,-0.63
41,0,196604,64.80,52.20,77.40,4.76,1.13,1.13,3.39,1.13,115.00,62.00,1.73,0.93,0.93,0.74,0.40,0.37,-0.22
41,0,196605,71.60,60.30,82.80,3.05,1.07,1.07,0.19,1.07,246.00,7.00,-0.08,1.13,0.62,0.77,0.38,-0.06,-0.10
41,0,196606,78.10,66.50,89.70,2.36,1.11,1.11,0.45,1.11,410.00,0.00,-0.31,-0.33,0.72,0.41,0.22,-0.11,-0.01
41,0,196607,84.00,72.10,95.90,1.31,0.62,0.62,-1.15,-0.25,590.00,0.00,-1.04,-0.90,-0.82,0.04,0.17,0.00,0.03
41,0,196608,79.50,68.70,90.40,4.91,1.93,1.93,4.13,1.93,496.00,0.00,1.87,0.95,0.46,0.68,0.80,0.48,0.36
41,0,196609,74.40,63.40,85.40,3.48,1.96,1.96,0.69,1.96,333.00,4.00,0.49,1.55,0.90,1.06,0.76,0.54,0.14
41,0,196610,63.50,49.60,77.30,1.49,-0.30,1.46,-0.90,0.97,103.00,81.00,-0.59,-0.13,0.82,0.06,0.47,0.50,0.18
41,0,196611,58.60,44.90,72.30,0.35,-1.27,-1.27,-3.01,-1.27,56.00,174.00,-1.74,-1.41,-0.77,-0.30,0.08,0.30,-0.08
41,0,196612,45.50,31.60,59.40,0.80,-1.71,-1.71,-1.70,-1.71,6.00,515.00,-1.04,-1.68,-1.53,-0.43,0.07,-0.02,-0.11
41,0,196701,46.50,32.20,60.80,0.51,-2.36,-2.36,-2.48,-2.36,9.00,511.00,-1.30,-1.57,-1.85,-0.38,-0.78,-0.28,-0.22
41,0,196702,48.20,34.20,62.10,0.81,-2.83,-2.83,-2.15,-2.83,6.00,428.00,-0.92,-1.45,-1.66,-1.45,-0.92,-0.49,-0.48
41,0,196703,62.00,47.80,76.20,1.00,-3.38,-3.38,-2.50,-3.38,100.00,139.00,-0.82,-1.16,-1.42,-1.79,-1.00,-0.46,-0.51
41,0,196704,70.60,58.80,82.40,2.19,-3.84,-3.84,-2.44,-3.84,242.00,14.00,0.09,-0.36,-0.77,-1.59,-0.70,-0.99,-0.39
41,0,196705,71.90,58.30,85.50,2.96,-4.03,-4.03,-1.74,-4.03,261.00,8.00,-0.15,-0.15,-0.43,-1.28,-1.34,-0.99,-0.72
41,0,196706,80.30,68.40,92.20,1.99,-4.68,-4.68,-3.22,-4.68,484.00,0.00,-0.63,-0.58,-0.50,-1.17,-1.55,-1.04,-0.85
41,0,196707,81.60,69.70,93.40,2.61,-4.58,-4.58,-1.15,-4.58,534.00,0.00,0.31,-0.33,-0.42,-0.75,-1.41,-0.71,-0.56
41,0,196708,79.60,67.10,92.10,2.13,-4.32,-4.32,-0.64,-4.32,492.00,0.00,0.01,0.06,-0.41,-0.57,-1.14,-1.22,-0.54
41,0,196709,72.30,61.50,83.20,5.60,1.24,-2.64,3.71,-1.16,277.00,6.00,1.76,1.27,1.18,0.40,-0.23,-0.82,-0.22
41,0,196710,64.90,50.90,78.90,2.25,1.25,-2.23,0.41,-0.61,113.00,65.00,-0.01,1.07,0.86,0.32,-0.07,-0.72,-0.20
41,0,196711,55.30,43.50,67.10,1.43,0.99,-2.13,-0.39,-0.67,36.00,246.00,-0.22,-0.22,0.81,0.30,0.02,-0.53,-0.25
41,0,196712,45.30,34.10,56.50,1.85,1.02,-1.78,0.41,-0.20,6.00,506.00,0.28,-0.10,-0.15,0.62,0.18,-0.31,-0.27
41,0,196801,44.50,35.10,53.90,3.66,2.00,2.00,3.25,2.00,6.00,580.00,2.04,1.54,0.93,1.16,0.67,0.28,-0.02
41,0,196802,45.10,33.60,56.70,1.64,2.16,2.16,1.10,2.16,1.00,519.00,0.17,1.53,1.25,1.24,0.82,0.45,-0.04
41,0,196803,53.60,42.50,64.70,2.26,2.49,2.49,1.66,2.49,21.00,321.00,0.68,0.51,1.44,0.62,1.19,0.68,0.16
41,0,196804,63.70,52.10,75.30,2.73,2.68,2.68,1.35,2.68,107.00,70.00,0.52,0.69,0.61,0.87,1.18,0.80,-0.09
41,0,196805,71.70,60.20,83.20,4.47,3.15,3.15,2.22,3.15,261.00,7.00,0.90,0.87,0.95,1.31,1.37,1.08,0.13
41,0,196806,78.40,66.90,89.80,3.94,3.81,3.81,2.96,3.81,412.00,0.00,0.85,1.09,1.05,1.44,0.97,1.39,0.36
41,0,196807,79.70,68.80,90.70,3.09,4.77,4.77,4.04,4.77,484.00,0.00,0.71,0.97,1.22,1.12,1.23,1.38,0.61
41,0,196808,80.80,69.00,92.60,2.01,4.72,4.72,1.35,4.72,532.00,0.00,-0.10,0.28,0.68,1.04,1.32,1.33,0.21
41,0,196809,73.10,60.50,85.60,3.32,4.53,4.53,0.88,4.53,300.00,5.00,0.38,0.12,0.34,0.97,1.38,0.96,0.15
41,0,196810,67.40,54.10,80.80,1.44,3.62,3.62,-1.32,3.06,171.00,39.00,-0.64,-0.23,-0.36,0.53,0.67,0.88,0.11
41,0,196811,52.90,40.50,65.30,3.10,3.97,3.97,2.15,3.97,19.00,310.00,1.11,0.21,0.29,0.56,0.90,1.21,0.49
41,0,196812,46.40,33.00,59.80,1.29,3.51,3.51,-0.16,3.38,6.00,491.00,-0.34,0.55,-0.03,0.14,0.68,1.10,0.46
41,0,196901,48.90,36.70,61.00,0.71,2.69,2.69,-1.36,1.98,17.00,456.00,-0.96,-0.94,0.02,-0.28,0.41,0.58,0.51
41,0,196902,49.60,38.10,61.00,2.27,2.71,2.71,0.90,2.31,12.00,384.00,0.89,0.01,-0.25,0.02,0.34,0.70,0.71
41,0,196903,49.00,37.50,60.50,2.47,3.23,3.23,2.39,3.23,9.00,433.00,0.90,1.11,0.39,0.12,0.27,0.73,0.91
41,0,196904,65.80,53.40,78.10,3.01,3.37,3.37,1.43,3.37,118.00,54.00,0.72,0.92,1.08,0.66,0.28,0.80,1.14
41,0,196905,71.30,59.20,83.30,4.18,3.66,3.66,1.91,3.66,238.00,7.00,0.72,0.87,1.02,0.59,0.51,0.74,1.28
41,0,196906,79.10,66.80,91.40,1.81,3.39,3.39,0.31,3.39,442.00,0.00,-0.80,-0.02,0.28,0.41,0.18,0.33,1.28
41,0,196907,85.10,72.40,97.80,1.34,2.77,2.77,-0.80,2.39,643.00,0.00,-1.01,-1.24,-0.53,0.32,0.24,0.02,1.11
41,0,196908,83.10,70.50,95.80,2.63,2.47,2.47,-0.06,2.01,584.00,0.00,0.44,-0.45,-0.87,0.22,0.04,0.11,1.16
41,0,196909,75.60,64.20,87.00,3.00,2.16,2.16,-0.17,1.58,372.00,1.00,0.15,0.28,-0.30,-0.03,0.15,0.04,0.86
41,0,196910,64.40,53.30,75.60,4.16,2.67,2.67,2.21,2.67,142.00,67.00,1.04,0.81,0.79,0.20,0.66,0.55,1.10
41,0,196911,53.40,40.30,66.50,1.83,2.60,2.60,0.62,2.60,22.00,289.00,0.16,0.83,0.70,-0.05,0.51,0.34,1.16
41,0,196912,49.10,36.70,61.40,2.28,2.68,2.68,1.03,2.68,11.00,416.00,0.68,0.40,0.86,0.44,0.44,0.52,0.97
41,0,197001,41.80,29.90,53.70,0.84,2.29,2.29,-0.36,2.07,3.00,671.00,-0.76,-0.04,-0.06,0.56,0.10,0.54,0.67
41,0,197002,49.50,37.20,61.90,2.19,2.43,2.43,1.15,2.43,9.00,393.00,0.80,0.05,0.33,0.65,0.07,0.53,0.76
41,0,197003,51.70,39.90,63.60,2.58,2.97,2.97,2.37,2.97,19.00,357.00,1.00,1.13,0.47,0.83,0.56,0.54,0.82
41,0,197004,65.30,52.80,77.70,1.80,2.62,2.62,-0.14,2.50,129.00,53.00,-0.27,0.38,0.59,0.26,0.68,0.30,0.80
41,0,197005,70.70,57.80,83.60,3.38,2.63,2.63,0.84,2.63,210.00,8.00,0.17,-0.13,0.31,0.34,0.57,0.15,0.66
41,0,197006,77.80,65.70,89.90,1.78,-0.04,2.32,-0.12,2.20,408.00,0.00,-0.83,-0.47,-0.59,-0.13,0.29,0.16,0.38
41,0,197007,81.90,69.60,94.20,1.06,-0.53,1.58,-1.49,0.78,537.00,0.00,-1.37,-1.45,-1.06,-0.35,-0.30,0.13,0.11
41,0,197008,82.30,69.50,95.10,1.81,-0.91,0.99,-1.29,-0.37,572.00,0.00,-0.30,-1.21,-1.43,-0.73,-0.44,-0.04,0.07
41,0,197009,75.70,65.00,86.50,4.74,0.68,1.57,2.05,1.03,380.00,1.00,1.28,0.73,-0.01,-0.45,-0.14,0.25,0.24
41,0,197010,62.30,50.00,74.50,2.75,0.88,1.67,0.79,1.35,92.00,93.00,0.30,0.94,0.62,-0.25,0.05,0.02,0.39
41,0,197011,52.60,38.00,67.30,0.40,-0.59,0.91,-1.77,-0.16,15.00,320.00,-1.64,-0.52,0.31,-0.70,-0.40,-0.26,-0.02
41,0,197012,53.20,39.90,66.40,0.49,-1.51,-1.51,-2.94,-1.51,33.00,298.00,-1.64,-1.92,-1.00,-0.76,-0.91,-0.61,-0.10
41,0,197101,48.80,34.40,63.20,0.16,-2.49,-2.49,-3.40,-2.49,23.00,432.00,-2.03,-2.24,-2.22,-0.75,-1.17,-0.79,-0.17
41,0,197102,49.70,35.50,64.00,1.15,-2.90,-2.90,-2.00,-2.90,14.00,366.00,-0.45,-1.46,-1.91,-0.72,-1.34,-1.00,-0.30
41,0,197103,56.80,41.20,72.30,0.28,-3.50,-3.50,-2.70,-3.50,48.00,246.00,-1.96,-1.49,-1.90,-1.70,-1.47,-1.49,-0.60
41,0,197104,64.20,50.60,77.90,1.49,-3.81,-3.81,-2.00,-3.81,95.00,69.00,-0.62,-1.82,-1.58,-2.16,-1.28,-1.56,-0.84
41,0,197105,72.30,59.20,85.40,2.21,-4.37,-4.37,-2.86,-4.37,266.00,6.00,-0.81,-1.07,-1.86,-2.35,-1.32,-1.80,-1.16
41,0,197106,80.30,68.30,92.20,2.27,-4.88,-4.88,-2.90,-4.88,490.00,0.00,-0.38,-0.86,-1.07,-1.98,-1.75,-1.68,-1.11
41,0,197107,82.20,70.00,94.40,2.51,-4.84,-4.84,-1.37,-4.84,573.00,0.00,0.22,-0.23,-0.69,-1.34,-2.02,-1.29,-0.90
41,0,197108,77.10,66.90,87.40,5.14,1.56,-2.78,4.68,-0.96,439.00,0.00,1.98,1.76,1.08,-0.24,-0.95,-0.60,-0.50
41,0,197109,74.40,63.80,85.10,4.76,2.16,-1.73,2.28,0.88,350.00,2.00,1.29,2.16,2.07,0.65,-0.19,-0.61,-0.30
41,0,197110,66.80,55.90,77.70,3.95,2.53,-0.96,1.79,2.12,180.00,37.00,0.94,1.38,2.13,1.23,0.42,-0.40,-0.35
41,0,197111,55.90,43.60,68.20,1.30,2.08,-1.05,-0.58,1.62,35.00,237.00,-0.36,0.52,1.05,1.42,0.40,-0.24,-0.45
41,0,197112,50.70,40.20,61.10,2.80,2.30,2.30,1.30,2.30,23.00,348.00,1.10,0.39,0.79,1.94,0.90,0.21,-0.30
41,0,197201,47.10,33.60,60.60,1.40,-0.05,2.02,-0.14,1.89,20.00,484.00,-0.01,0.72,0.22,1.81,1.12,0.43,-0.23
41,0,197202,50.60,36.10,65.10,0.52,-0.61,1.24,-1.71,0.29,14.00,358.00,-1.35,-0.86,0.01,0.77,1.17,0.32,-0.44
41,0,197203,61.10,46.80,75.50,0.83,-1.23,-1.23,-2.05,-1.23,90.00,155.00,-1.07,-1.56,-1.15,-0.01,1.14,0.40,-0.69
41,0,197204,68.80,54.70,82.80,1.48,-1.77,-1.77,-1.99,-1.77,180.00,27.00,-0.63,-1.13,-1.65,-0.72,0.88,0.41,-0.76
41,0,197205,71.00,59.10,82.90,4.02,0.20,-1.39,0.60,-1.03,240.00,7.00,0.61,0.04,-0.34,-0.29,0.36,0.77,-0.67
41,0,197206,79.10,67.10,91.20,2.91,-0.17,-1.42,-0.51,-1.23,455.00,0.00,0.13,0.44,0.04,-0.57,-0.04,0.87,-0.50
41,0,197207,80.00,68.70,91.40,2.48,-0.18,-1.30,-0.08,-1.07,493.00,0.00,0.19,0.12,0.39,-0.53,-0.30,0.82,-0.28
41,0,197208,79.40,67.90,90.90,3.49,0.68,0.68,2.03,0.68,506.00,0.00,1.06,0.81,0.60,0.15,0.09,0.51,-0.03
41,0,197209,77.20,66.00,88.40,3.63,0.75,0.75,0.43,0.75,437.00,1.00,0.59,1.00,0.86,0.55,0.00,0.31,-0.24
41,0,197210,66.00,54.10,77.90,3.21,0.97,0.97,0.88,0.97,150.00,53.00,0.57,0.69,0.98,0.93,0.16,0.20,-0.20
41,0,197211,48.80,37.90,59.70,2.05,1.25,1.25,1.16,1.25,7.00,418.00,0.35,0.53,0.67,0.80,0.44,0.36,0.01
41,0,197212,44.10,31.30,56.90,0.83,0.84,0.84,-0.86,0.23,3.00,575.00,-0.99,-0.36,0.07,0.57,0.41,-0.01,0.06
41,0,197301,41.00,30.30,51.70,2.58,1.33,1.33,1.73,1.33,3.00,670.00,1.18,0.17,0.20,0.85,0.84,0.20,0.36
41,0,197302,46.40,35.00,57.80,2.23,1.71,1.71,1.55,1.71,4.00,464.00,0.84,1.25,0.51,0.72,0.88,0.53,0.52
41,0,197303,58.00,46.00,70.10,2.93,2.23,2.23,2.08,2.23,71.00,195.00,1.34,1.40,1.53,0.81,1.19,0.93,0.86
41,0,197304,60.10,48.30,71.90,3.44,2.92,2.92,2.78,2.92,49.00,135.00,1.00,1.30,1.40,1.02,1.37,1.34,1.24
41,0,197305,70.80,57.50,84.20,1.68,2.18,2.18,-1.32,1.58,230.00,9.00,-1.37,-0.17,0.43,0.52,0.68,0.86,1.16
41,0,197306,77.40,65.60,89.20,4.96,3.11,3.11,3.46,3.11,391.00,0.00,1.46,0.30,0.68,1.24,0.90,1.21,1.51
41,0,197307,80.90,69.60,92.10,3.81,4.17,4.17,4.15,4.17,528.00,0.00,1.25,1.78,0.81,1.35,1.13,1.35,1.65
41,0,197308,79.70,67.30,92.10,1.83,4.05,4.05,0.93,4.05,478.00,0.00,-0.28,0.61,1.39,1.08,1.04,1.05,1.23
41,0,197309,75.10,64.20,85.80,5.19,4.62,4.62,2.96,4.62,363.00,2.00,1.53,0.95,1.39,1.33,1.68,1.31,1.38
41,0,197310,67.50,55.20,79.80,4.63,5.10,5.10,2.85,5.10,183.00,34.00,1.25,1.75,1.43,1.57,1.83,1.60,1.46
41,0,197311,59.90,47.20,72.60,1.09,-0.38,4.20,-1.13,3.72,88.00,142.00,-0.60,0.72,1.34,1.86,1.52,1.50,1.45
41,0,197312,47.90,32.70,63.00,0.93,-0.64,3.46,-0.90,2.60,8.00,454.00,-0.83,-0.97,0.29,1.09,1.13,1.49,0.92
41,0,197401,45.40,33.00,57.70,1.99,-0.35,3.32,0.65,2.66,12.00,536.00,0.63,-0.19,-0.54,0.82,1.06,1.45,1.02
41,0,197402,50.90,35.20,66.70,0.53,-0.88,2.42,-1.69,1.12,16.00,338.00,-1.34,-0.35,-0.75,0.67,1.24,1.13,1.05
41,0,197403,62.60,49.50,75.70,1.44,-1.25,1.71,-1.38,-0.06,109.00,131.00,-0.25,-1.02,-0.43,-0.06,0.70,0.86,1.15
41,0,197404,66.00,52.20,79.70,1.78,-1.46,1.20,-1.01,-0.84,120.00,51.00,-0.30,-0.34,-0.94,-0.91,0.23,0.55,1.33
41,0,197405,75.50,63.30,87.70,2.94,-1.87,-1.87,-1.69,-1.87,352.00,0.00,-0.17,-0.40,-0.43,-0.78,0.24,0.79,1.17
41,0,197406,78.60,65.50,91.80,1.94,-2.28,-2.28,-1.81,-2.28,417.00,0.00,-0.68,-0.62,-0.73,-0.75,-0.44,0.22,1.07
41,0,197407,82.40,69.40,95.30,1.20,-2.88,-2.88,-2.51,-2.88,557.00,0.00,-1.18,-1.24,-1.13,-1.37,-1.25,-0.25,0.90
41,0,197408,79.10,68.10,90.00,5.49,1.67,-0.92,5.00,1.21,484.00,0.00,2.15,1.22,0.49,0.03,-0.31,0.38,1.14
41,0,197409,69.10,59.10,79.10,6.32,3.22,3.22,5.16,3.22,211.00,20.00,2.13,2.86,2.33,1.00,0.64,0.56,1.59
41,0,197410,65.30,53.80,76.90,3.99,3.81,3.81,2.76,3.81,136.00,54.00,0.96,1.90,2.72,1.51,0.82,0.49,1.70
41,0,197411,53.70,42.30,65.00,2.61,4.20,4.20,2.37,4.20,22.00,284.00,0.78,1.06,1.94,1.87,1.17,0.79,1.83
41,0,197412,45.80,34.20,57.50,1.65,4.27,4.27,1.51,4.27,5.00,504.00,0.08,0.48,0.86,2.16,1.20,0.91,1.51
41,0,197501,47.80,35.40,60.20,1.18,4.01,4.01,0.52,4.01,20.00,446.00,-0.28,-0.26,0.19,2.29,1.35,0.78,1.39
41,0,197502,47.90,35.20,60.60,2.09,4.15,4.15,1.67,4.15,11.00,415.00,0.69,0.23,0.12,1.61,1.60,1.07,1.39
41,0,197503,55.40,41.90,69.00,1.06,3.57,3.57,-0.46,3.33,45.00,273.00,-0.74,-0.06,-0.22,0.48,1.72,1.01,1.20
41,0,197504,63.60,51.10,76.10,2.08,3.35,3.35,0.43,3.22,96.00,78.00,0.00,-0.40,-0.05,0.00,1.83,1.09,1.16
41,0,197505,71.70,59.70,83.80,5.10,3.99,3.99,2.98,3.99,274.00,7.00,1.27,0.86,0.50,0.37,1.40,1.47,1.58
41,0,197506,78.60,66.70,90.40,2.95,4.16,4.16,1.74,4.16,427.00,0.00,0.16,0.94,0.70,0.41,0.67,1.59,1.35
41,0,197507,79.20,68.20,90.10,3.59,5.03,5.03,3.90,5.03,493.00,0.00,1.09,0.72,1.28,0.80,0.69,1.85,1.31
41,0,197508,80.10,68.40,91.70,2.49,5.20,5.20,2.07,5.20,507.00,0.00,0.33,0.87,0.67,0.72,0.60,1.36,1.38
41,0,197509,71.80,59.50,84.20,2.55,0.04,4.71,0.13,4.70,273.00,7.00,-0.18,-0.03,0.44,0.75,0.53,0.74,1.10
41,0,197510,66.00,51.70,80.40,1.60,-0.31,3.92,-0.92,3.50,145.00,49.00,-0.50,-0.54,-0.41,0.53,0.37,0.36,0.63
41,0,197511,55.50,41.40,69.50,1.37,-0.55,3.24,-0.83,2.46,34.00,237.00,-0.28,-0.62,-0.68,-0.12,0.16,0.15,0.65
41,0,197512,47.80,34.60,61.10,1.21,-0.84,2.56,-1.03,1.37,6.00,464.00,-0.44,-0.56,-0.74,-0.29,0.16,0.07,0.56
41,0,197601,45.00,30.20,59.80,0.48,-1.44,1.61,-2.05,-0.31,9.00,546.00,-1.35,-1.21,-1.06,-0.96,-0.07,-0.09,0.41
41,0,197602,56.30,41.30,71.20,0.44,-2.43,-2.43,-3.44,-2.43,39.00,226.00,-1.48,-1.89,-1.66,-1.38,-0.76,-0.41,0.42
41,0,197603,58.30,45.20,71.40,1.58,-2.51,-2.51,-0.98,-2.51,65.00,199.00,-0.08,-0.98,-1.30,-1.23,-0.84,-0.34,0.45
41,0,197604,65.30,53.30,77.20,4.09,0.51,-1.74,1.53,-1.02,113.00,57.00,1.38,1.00,0.38,-0.46,-0.64,0.06,0.83
41,0,197605,68.30,56.10,80.50,3.39,0.58,-1.44,0.38,-0.52,167.00,22.00,0.18,0.99,0.81,-0.24,-0.61,-0.27,0.90
41,0,197606,78.00,65.70,90.30,2.45,0.12,-1.69,-1.21,-1.23,400.00,0.00,-0.23,-0.10,0.63,-0.17,-0.58,-0.34,0.98
41,0,197607,78.00,68.00,88.00,4.96,1.15,1.15,3.13,1.15,450.00,0.00,2.00,1.15,0.95,0.81,0.20,-0.04,1.44
41,0,197608,80.10,67.00,93.10,1.46,0.59,0.59,-1.34,-0.37,510.00,0.00,-0.71,1.07,0.60,0.90,0.12,-0.24,0.93
41,0,197609,73.90,62.70,85.10,4.14,1.07,1.07,1.61,1.05,329.00,4.00,0.92,0.26,1.28,1.22,0.50,0.02,0.65
41,0,197610,58.30,45.90,70.70,4.22,1.96,1.96,3.01,1.96,31.00,184.00,1.07,1.26,0.80,1.17,1.05,0.52,0.65
41,0,197611,47.80,36.00,59.60,1.49,2.03,2.03,0.82,2.03,4.00,456.00,-0.16,0.71,1.00,1.07,1.18,0.57,0.46
41,0,197612,44.60,31.40,57.70,1.95,2.25,2.25,1.29,2.25,1.00,562.00,0.38,0.00,0.65,1.30,1.25,0.69,0.42
41,0,197701,38.70,27.30,50.10,1.59,2.44,2.44,1.26,2.44,1.00,770.00,0.21,0.27,-0.01,0.59,0.95,0.91,0.49
41,0,197702,50.20,36.50,63.80,1.30,2.26,2.26,0.21,2.26,10.00,375.00,-0.25,-0.05,0.08,0.76,0.91,1.06,0.42
41,0,197703,56.80,43.30,70.20,2.05,2.32,2.32,0.89,2.32,52.00,226.00,0.46,0.09,0.12,0.49,1.13,1.17,0.55
41,0,197704,64.00,51.80,76.10,3.91,3.05,3.05,2.91,3.05,94.00,68.00,1.28,1.13,0.88,0.49,0.86,1.16,0.88
41,0,197705,73.40,62.70,84.10,2.28,-0.34,2.40,-1.01,1.93,297.00,1.00,-0.74,0.40,0.50,0.35,0.75,0.92,0.51
41,0,197706,80.40,68.10,92.60,2.52,-0.25,2.21,0.16,1.75,484.00,0.00,-0.17,-0.67,0.16,0.19,0.39,0.91,0.47
41,0,197707,83.00,70.70,95.30,1.24,-0.74,1.46,-1.56,0.34,583.00,0.00,-1.13,-0.84,-1.15,-0.20,-0.17,0.24,0.14
41,0,197708,83.20,71.20,95.10,2.24,-0.90,1.07,-0.72,-0.32,586.00,0.00,0.12,-0.78,-0.77,-0.14,-0.11,0.34,0.10
41,0,197709,80.10,67.20,92.90,1.48,-1.80,-1.80,-2.97,-1.80,485.00,0.00,-1.10,-0.79,-1.20,-0.72,-0.52,-0.14,-0.09
41,0,197710,67.30,54.00,80.60,1.56,-2.07,-2.07,-1.36,-2.07,168.00,38.00,-0.53,-1.19,-0.99,-1.47,-0.76,-0.64,-0.13
41,0,197711,56.80,43.40,70.30,1.91,-1.98,-1.98,-0.36,-1.98,48.00,203.00,0.23,-0.34,-0.95,-1.16,-0.67,-0.58,-0.08
41,0,197712,49.50,35.50,63.40,0.56,-2.52,-2.52,-2.26,-2.52,10.00,423.00,-1.49,-0.64,-0.82,-1.47,-1.03,-0.86,-0.13
41,0,197801,38.30,27.80,48.80,1.65,-2.35,-2.35,-0.26,-2.35,1.00,789.00,0.28,-0.76,-0.49,-1.06,-1.43,-0.88,0.02
41,0,197802,40.80,30.30,51.20,1.74,-2.01,-2.01,0.29,-1.82,1.00,640.00,0.29,0.32,-0.44,-0.97,-1.20,-0.78,0.20
41,0,197803,55.50,41.30,69.70,0.84,-2.18,-2.18,-1.12,-2.18,29.00,292.00,-1.05,-0.52,-0.28,-0.75,-1.37,-1.05,0.11
41,0,197804,67.80,54.20,81.40,1.07,-2.75,-2.75,-2.38,-2.75,135.00,37.00,-1.21,-1.61,-1.01,-0.90,-1.33,-1.65,-0.29
41,0,197805,74.00,61.50,86.50,3.03,-2.98,-2.98,-1.54,-2.98,331.00,3.00,-0.10,-0.79,-1.13,-1.04,-1.28,-1.48,-0.32
41,0,197806,80.20,68.20,92.30,2.97,-3.05,-3.05,-1.15,-3.05,481.00,0.00,0.18,-0.02,-0.54,-0.52,-0.85,-1.36,-0.24
41,0,197807,84.70,71.70,97.60,1.34,-3.62,-3.62,-2.64,-3.62,634.00,0.00,-1.01,-0.50,-0.52,-0.95,-0.93,-1.26,-0.78
41,0,197808,81.00,69.20,92.80,2.87,0.14,-3.11,0.41,-2.89,549.00,0.00,0.63,-0.29,-0.20,-0.84,-0.86,-1.08,-0.55
41,0,197809,75.50,65.70,85.30,4.60,0.75,-2.16,1.90,-1.14,387.00,1.00,1.19,1.16,0.51,-0.06,-0.16,-0.51,-0.55
41,0,197810,65.50,52.30,78.70,1.17,0.15,-2.47,-1.59,-2.02,138.00,51.00,-0.89,0.24,0.37,-0.12,-0.51,-0.61,-0.99
41,0,197811,56.50,46.50,66.40,3.16,0.67,-1.67,1.61,-0.58,51.00,207.00,1.15,0.11,0.68,0.33,-0.23,-0.38,-0.77
41,0,197812,45.60,33.10,58.00,1.25,0.46,-1.64,-0.43,-0.71,6.00,505.00,-0.39,0.57,-0.13,0.18,-0.17,-0.24,-0.71
41,0,197901,37.20,27.70,46.80,2.46,0.99,-0.89,1.74,0.64,1.00,788.00,1.08,0.39,0.89,0.77,0.29,-0.11,-0.63
41,0,197902,45.70,33.80,57.50,1.76,1.19,1.19,0.89,1.19,4.00,504.00,0.31,0.88,0.42,0.68,0.44,-0.09,-0.58
41,0,197903,56.90,44.90,68.80,2.90,1.79,1.79,2.18,1.79,53.00,227.00,1.31,1.05,1.23,0.51,0.72,0.28,-0.48
41,0,197904,64.60,52.50,76.60,2.98,2.13,2.13,1.56,2.13,108.00,66.00,0.70,1.10,1.03,1.15,1.10,0.68,-0.63
41,0,197905,69.80,57.80,81.80,3.87,2.50,2.50,1.77,2.50,193.00,16.00,0.51,0.71,1.05,0.95,1.01,0.83,-0.39
41,0,197906,77.20,65.70,88.60,3.48,3.07,3.07,2.49,3.07,407.00,0.00,0.54,0.63,0.77,1.16,0.73,0.91,-0.25
41,0,197907,81.90,70.60,93.30,3.72,4.26,4.26,4.52,4.26,537.00,0.00,1.18,1.05,1.06,1.26,1.33,1.25,0.12
41,0,197908,79.60,67.80,91.30,2.96,4.81,4.81,2.96,4.81,494.00,0.00,0.69,1.22,1.19,1.38,1.26,1.23,0.22
41,0,197909,74.10,60.90,87.40,2.70,0.02,4.33,0.05,4.29,303.00,3.00,-0.07,0.30,0.76,1.01,1.32,0.92,0.37
41,0,197910,68.70,53.30,84.10,1.20,-0.58,3.31,-1.73,2.56,189.00,28.00,-0.86,-0.68,-0.32,0.43,0.81,0.98,0.27
41,0,197911,51.20,38.00,64.50,0.87,-0.87,2.61,-1.06,1.43,13.00,348.00,-0.88,-1.23,-1.03,-0.01,0.56,0.61,0.10
41,0,197912,47.60,34.90,60.40,2.09,-0.69,2.43,0.27,1.34,6.00,466.00,0.51,-0.30,-0.75,-0.07,0.36,0.75,0.27
41,0,198001,46.90,35.60,58.30,1.67,-0.67,2.13,-0.17,0.96,16.00,487.00,0.30,0.42,-0.22,-0.40,0.22,0.61,0.29
41,0,198002,48.00,34.90,61.00,1.04,-0.91,1.60,-0.93,0.13,6.00,439.00,-0.60,-0.20,0.06,-0.76,-0.01,0.48,0.23
41,0,198003,55.20,41.30,69.00,1.51,-0.82,1.44,0.01,0.01,39.00,275.00,-0.16,-0.54,-0.28,-0.71,-0.21,0.19,0.32
41,0,198004,62.50,47.90,77.10,1.41,-0.97,1.05,-0.71,-0.53,70.00,97.00,-0.72,-0.57,-0.80,-0.64,-0.73,-0.12,0.42
41,0,198005,72.20,60.50,83.80,4.53,-0.44,1.38,1.30,0.22,281.00,7.00,0.93,0.27,0.18,0.10,-0.54,0.02,0.64
41,0,198006,83.00,70.40,95.70,1.28,-1.21,-1.21,-2.44,-1.21,546.00,0.00,-1.35,-0.11,-0.47,-0.48,-0.79,-0.39,0.43
41,0,198007,86.10,72.40,99.80,0.65,-2.39,-2.39,-3.91,-2.39,669.00,0.00,-2.01,-2.11,-0.94,-1.15,-0.94,-0.94,0.34
41,0,198008,83.00,70.90,95.10,2.40,-2.36,-2.36,-0.67,-2.36,598.00,0.00,0.25,-1.08,-1.58,-0.96,-0.72,-1.02,0.26
41,0,198009,77.70,66.60,88.70,5.51,-1.23,-1.23,2.67,0.00,450.00,1.00,1.71,1.35,0.40,-0.09,-0.18,-0.51,0.37
